"time","u10","v10","t2m","msdwlwrf","msdwswrf","mslhf","msshf","mtdwswrf","mtnlwrfcs","sst","skt","wind_speed","LE_era5","H_era5"
2022-03-01 08:00:00,-0.530877472267153,1.43872137871404,299.128038935708,419.486275938745,8.55946910576807,-50.5635327471062,-8.5289445783895,30.5198643797765,-276.761130873211,302.282945575743,301.672304969406,1.53354168385786,50.5635327471062,8.5289445783895
2022-03-01 09:00:00,-0.501812079969542,1.97755404880653,299.252085063127,421.723380270961,127.950165035279,-55.775922140223,-8.99497495036573,322.433635331033,-276.739082031287,302.282945575743,301.82481493736,2.04022924681381,55.775922140223,8.99497495036573
2022-03-01 10:00:00,-0.143401820403548,2.67433929210518,299.727768952306,421.686277899827,306.518596879121,-69.1005147662962,-10.8369045157956,652.871458527334,-276.428193360157,302.282945575743,301.947535020524,2.6781812357256,69.1005147662962,10.8369045157956
2022-03-01 11:00:00,0.409218105878299,3.31161885685525,300.14241427085,423.747145969159,474.920200986244,-87.6011191925132,-13.4048269736238,937.633435645726,-277.208171143223,302.282945575743,302.160811606061,3.3368066937205,87.6011191925132,13.4048269736238
2022-03-01 12:00:00,1.12339631661959,3.52557677457773,300.545477317927,421.914794776582,670.793871530882,-97.064490164463,-14.248120027676,1157.3224049244,-279.691973185973,302.282945575743,302.46547548757,3.70023119245762,97.064490164463,14.248120027676
2022-03-01 13:00:00,1.61882913987432,3.15388505452611,300.96579794949,431.800890212279,732.026604540931,-102.011842808777,-13.4238486214596,1296.94870545205,-281.680778727528,302.282945575743,302.745690300287,3.54508091886058,102.011842808777,13.4238486214596
2022-03-01 14:00:00,2.10180536643008,2.92745719681367,301.141501007655,435.328988412803,800.861281694545,-102.354831542522,-13.3255701076415,1346.99047218374,-282.705498655951,302.282945575743,302.795656601072,3.60383010664077,102.354831542522,13.3255701076415
2022-03-01 15:00:00,2.27506530233402,2.79378819095638,301.311412930087,420.880987799086,817.100394082524,-137.99447905797,-21.6935100180582,1304.05891908821,-282.31358049075,302.282945575743,302.801946895471,3.60293971442925,137.99447905797,21.6935100180582
2022-03-01 16:00:00,2.56156702641047,2.41137669793093,301.296008509035,432.478008485467,652.407055411286,-129.40417031737,-17.9034466867821,1171.02307973794,-283.124426652509,302.282945575743,302.675784953108,3.51800557278093,129.40417031737,17.9034466867821
2022-03-01 17:00:00,2.33451724112459,2.00555672106468,301.322416087981,436.002733743162,481.224252227249,-120.595596018932,-14.468454115107,957.009807309181,-282.611239856725,302.282945575743,302.39841857559,3.07769857369361,120.595596018932,14.468454115107
2022-03-01 18:00:00,1.6484607411128,0.756156242421481,300.727898093543,427.690959373522,296.490829096249,-105.103938211474,-9.8461936910162,676.572170647869,-281.094279532346,302.282945575743,302.043194969296,1.81361381720121,105.103938211474,9.8461936910162
2022-03-01 19:00:00,0.275781532148359,0.60782958780406,300.811406270825,423.264815144422,93.5251009054811,-81.5104707690507,-5.81677462447342,348.857850335594,-279.931754341898,302.282945575743,301.887599196542,0.667467048837731,81.5104707690507,5.81677462447342
2022-03-01 20:00:00,-0.871357782039165,0.25210814177467,300.73600568357,419.981255299095,10.3517973997791,-58.1352688844653,-3.45650515551897,42.8276026037737,-277.934129263574,302.282945575743,301.746245599784,0.907095860132373,58.1352688844653,3.45650515551897
2022-03-01 21:00:00,-1.30356394023091,-0.311883179174757,300.640451943962,423.721005662224,-0.000443608732894063,-65.774563408774,-4.66120951845073,0,-276.094704626055,302.282945575743,301.715506236593,1.34035445450914,65.774563408774,4.66120951845073
2022-03-01 22:00:00,-1.33357301409663,-0.580971357905477,300.526134924576,422.688885156143,-0.000443608732894063,-75.0248656218825,-6.19562244386906,0,-275.43103448414,302.282945575743,301.677289731004,1.45462871641986,75.0248656218825,6.19562244386906
2022-03-01 23:00:00,-1.26166447860708,-0.652071892935952,300.473088121253,418.44487983988,-0.000443608732894063,-76.1265870090617,-6.83918819564576,0,-275.62837161936,302.282945575743,301.65758805421,1.42020949515765,76.1265870090617,6.83918819564576
2022-03-02,-1.4175606736579,-0.603067216484178,300.380429949512,418.62617551701,-0.000443608732894063,-74.4064465413432,-7.06586283235529,0,-275.759562228809,302.282945575743,301.638242431816,1.54050911425393,74.4064465413432,7.06586283235529
2022-03-02 01:00:00,-1.88789156720106,-0.769770624771015,300.260437617106,417.626941203525,-0.000443608732894063,-72.1874133699964,-7.60480952103528,0,-276.057221594784,302.282945575743,301.640853497415,2.03879410050874,72.1874133699964,7.60480952103528
